time,.x,.y,.z
2020/02/28/12:50:59.400736,-0.00365992635489,0.0888037160039,0.00269132852554
2020/02/28/12:50:59.434112,-0.00365992635489,0.0888037160039,0.00269132852554
2020/02/28/12:50:59.474864,-0.00427158921957,0.088784635067,0.00250995159149
2020/02/28/12:50:59.500736,-0.00427158921957,0.088784635067,0.00250995159149
2020/02/28/12:50:59.534069,-0.00427158921957,0.088784635067,0.00250995159149
2020/02/28/12:50:59.567436,-0.00473172590137,0.088779270649,0.00238300859928
2020/02/28/12:50:59.600803,-0.00473172590137,0.088779270649,0.00238300859928
2020/02/28/12:50:59.634068,-0.00473172590137,0.088779270649,0.00238300859928
2020/02/28/12:50:59.667437,-0.00521238148212,0.0888502597809,0.00264570116997
2020/02/28/12:50:59.700737,-0.00521238148212,0.0888502597809,0.00264570116997
2020/02/28/12:50:59.734100,-0.00521238148212,0.0888502597809,0.00264570116997
2020/02/28/12:50:59.767435,-0.00585354864597,0.088730096817,0.00254312157631
2020/02/28/12:50:59.800774,-0.00585354864597,0.088730096817,0.00254312157631
2020/02/28/12:50:59.834095,-0.00585354864597,0.088730096817,0.00254312157631
2020/02/28/12:50:59.867432,-0.00621849298477,0.0887615457177,0.00265771150589
2020/02/28/12:50:59.900764,-0.00621849298477,0.0887615457177,0.00265771150589
2020/02/28/12:50:59.934102,-0.00621849298477,0.0887615457177,0.00265771150589
2020/02/28/12:50:59.967436,-0.00648291409016,0.088725477457,0.00257167220116
2020/02/28/12:51:00.000737,-0.00648291409016,0.088725477457,0.00257167220116
2020/02/28/12:51:00.034070,-0.00648291409016,0.088725477457,0.00257167220116
2020/02/28/12:51:00.067404,-0.00674022734165,0.0886984318495,0.00248892605305
2020/02/28/12:51:00.100745,-0.00674022734165,0.0886984318495,0.00248892605305
2020/02/28/12:51:00.134164,-0.00693698599935,0.0887872502208,0.00264509022236
2020/02/28/12:51:00.167445,-0.00693698599935,0.0887872502208,0.00264509022236
2020/02/28/12:51:00.200772,-0.00693698599935,0.0887872502208,0.00264509022236
2020/02/28/12:51:00.234085,-0.00693698599935,0.0887872502208,0.00264509022236
2020/02/28/12:51:00.267442,-0.00709024071693,0.0887971892953,0.00274293124676
2020/02/28/12:51:00.300744,-0.00709024071693,0.0887971892953,0.00274293124676
2020/02/28/12:51:00.334089,-0.00707583874464,0.0887087807059,0.0025081038475
2020/02/28/12:51:00.367463,-0.00707583874464,0.0887087807059,0.0025081038475
2020/02/28/12:51:00.400777,-0.00707583874464,0.0887087807059,0.0025081038475
2020/02/28/12:51:00.434150,-0.00707583874464,0.0887087807059,0.0025081038475
2020/02/28/12:51:00.467409,-0.00710915401578,0.0887704789639,0.00253508985043
2020/02/28/12:51:00.500812,-0.00710915401578,0.0887704789639,0.00253508985043
2020/02/28/12:51:00.534101,-0.00714522972703,0.0887494683266,0.00256815552711
2020/02/28/12:51:00.567418,-0.00714522972703,0.0887494683266,0.00256815552711
2020/02/28/12:51:00.600738,-0.00714522972703,0.0887494683266,0.00256815552711
2020/02/28/12:51:00.634073,-0.00714522972703,0.0887494683266,0.00256815552711
2020/02/28/12:51:00.667442,-0.00726437196136,0.088896587491,0.00287526845932
2020/02/28/12:51:00.700742,-0.00726437196136,0.088896587491,0.00287526845932
2020/02/28/12:51:00.734127,-0.00726437196136,0.088896587491,0.00287526845932
2020/02/28/12:51:00.767483,-0.00724633410573,0.0888584628701,0.00274457037449
2020/02/28/12:51:00.800772,-0.00724633410573,0.0888584628701,0.00274457037449
2020/02/28/12:51:00.834136,-0.00724633410573,0.0888584628701,0.00274457037449
2020/02/28/12:51:00.867445,-0.00765768438578,0.0887948870659,0.00282388925552
2020/02/28/12:51:00.900812,-0.00765768438578,0.0887948870659,0.00282388925552
2020/02/28/12:51:00.934126,-0.00768679007888,0.0887807607651,0.00257386267185
2020/02/28/12:51:00.967445,-0.00768679007888,0.0887807607651,0.00257386267185
2020/02/28/12:51:01.045960,-0.0080722682178,0.0887033566833,0.00274437665939
2020/02/28/12:51:01.079389,-0.0080722682178,0.0887033566833,0.00274437665939
2020/02/28/12:51:01.112689,-0.0080722682178,0.0887033566833,0.00274437665939
2020/02/28/12:51:01.146065,-0.00900891050696,0.0888255387545,0.00294990837574
2020/02/28/12:51:01.179418,-0.00900891050696,0.0888255387545,0.00294990837574
2020/02/28/12:51:01.212713,-0.00900891050696,0.0888255387545,0.00294990837574
2020/02/28/12:51:01.246115,-0.00938287749887,0.0888545364141,0.00311690568924
2020/02/28/12:51:01.279381,-0.00938287749887,0.0888545364141,0.00311690568924
2020/02/28/12:51:01.312729,-0.00938287749887,0.0888545364141,0.00311690568924
2020/02/28/12:51:01.346063,-0.00956915318966,0.0887588858604,0.00306349992752
2020/02/28/12:51:01.379351,-0.00956915318966,0.0887588858604,0.00306349992752
2020/02/28/12:51:01.412714,-0.00956915318966,0.0887588858604,0.00306349992752
2020/02/28/12:51:01.446070,-0.00969077274203,0.0886399298906,0.00283522903919
2020/02/28/12:51:01.479356,-0.00969077274203,0.0886399298906,0.00283522903919
2020/02/28/12:51:01.512718,-0.00969077274203,0.0886399298906,0.00283522903919
2020/02/28/12:51:01.546062,-0.00986526533961,0.0886253342032,0.00294841825962
2020/02/28/12:51:01.579352,-0.00986526533961,0.0886253342032,0.00294841825962
2020/02/28/12:51:01.612719,-0.00986526533961,0.0886253342032,0.00294841825962
2020/02/28/12:51:01.646077,-0.0100665315986,0.0887816920877,0.00311507284641
2020/02/28/12:51:01.679350,-0.0100665315986,0.0887816920877,0.00311507284641
2020/02/28/12:51:01.712705,-0.0100665315986,0.0887816920877,0.00311507284641
2020/02/28/12:51:01.746065,-0.0101375952363,0.0887274444103,0.00299143791199
2020/02/28/12:51:01.779391,-0.0101375952363,0.0887274444103,0.00299143791199
2020/02/28/12:51:01.812722,-0.0101375952363,0.0887274444103,0.00299143791199
2020/02/28/12:51:01.846020,-0.0101977586746,0.0886500179768,0.0027898401022
2020/02/28/12:51:01.879378,-0.0101977586746,0.0886500179768,0.0027898401022
2020/02/28/12:51:01.912724,-0.0101977586746,0.0886500179768,0.0027898401022
2020/02/28/12:51:01.946025,-0.0103565119207,0.0886650756001,0.0029179006815
2020/02/28/12:51:01.979420,-0.0103565119207,0.0886650756001,0.0029179006815
2020/02/28/12:51:02.012699,-0.0103565119207,0.0886650756001,0.0029179006815
2020/02/28/12:51:02.046040,-0.009899713099,0.08866866678,0.00192524492741
2020/02/28/12:51:02.079349,-0.009899713099,0.08866866678,0.00192524492741
2020/02/28/12:51:02.112688,-0.009899713099,0.08866866678,0.00192524492741
2020/02/28/12:51:02.146034,-0.00423240661621,0.0892666652799,0.0024890601635
2020/02/28/12:51:02.179403,-0.00423240661621,0.0892666652799,0.0024890601635
2020/02/28/12:51:02.212736,-0.00423240661621,0.0892666652799,0.0024890601635
2020/02/28/12:51:02.246099,-0.00423672795296,0.0895374342799,0.00303713977337
2020/02/28/12:51:02.279386,-0.00423672795296,0.0895374342799,0.00303713977337
2020/02/28/12:51:02.312692,-0.00423672795296,0.0895374342799,0.00303713977337
2020/02/28/12:51:02.346059,-0.00419654324651,0.089446477592,0.00290045142174
2020/02/28/12:51:02.379388,-0.00419654324651,0.089446477592,0.00290045142174
2020/02/28/12:51:02.412731,-0.00419654324651,0.089446477592,0.00290045142174
2020/02/28/12:51:02.446063,-0.00413369759917,0.0893966704607,0.00284469127655
2020/02/28/12:51:02.479392,-0.00413369759917,0.0893966704607,0.00284469127655
2020/02/28/12:51:02.512719,-0.00413369759917,0.0893966704607,0.00284469127655
2020/02/28/12:51:02.546051,-0.00379050895572,0.0895028114319,0.00271655619144
2020/02/28/12:51:02.579418,-0.00379050895572,0.0895028114319,0.00271655619144
2020/02/28/12:51:02.612742,-0.00379050895572,0.0895028114319,0.00271655619144
2020/02/28/12:51:02.646042,-0.00379144772887,0.0895450934768,0.00270156562328
2020/02/28/12:51:02.679399,-0.00379144772887,0.0895450934768,0.00270156562328
2020/02/28/12:51:02.712733,-0.00379144772887,0.0895450934768,0.00270156562328
2020/02/28/12:51:02.746081,-0.00564301386476,0.0891057252884,0.00238908827305
2020/02/28/12:51:02.779386,-0.00564301386476,0.0891057252884,0.00238908827305
2020/02/28/12:51:02.812739,-0.00564301386476,0.0891057252884,0.00238908827305
2020/02/28/12:51:02.846018,-0.0102431476116,0.0873304307461,0.00267255306244
2020/02/28/12:51:02.879385,-0.0102431476116,0.0873304307461,0.00267255306244
2020/02/28/12:51:02.912697,-0.0102431476116,0.0873304307461,0.00267255306244
2020/02/28/12:51:02.946056,-0.00984749570489,0.0854426920414,0.00236973166466
2020/02/28/12:51:02.979349,-0.00984749570489,0.0854426920414,0.00236973166466
2020/02/28/12:51:03.012701,-0.00984749570489,0.0854426920414,0.00236973166466
2020/02/28/12:51:03.046034,-0.00936482101679,0.0854999423027,0.00247132778168
2020/02/28/12:51:03.079354,-0.00936482101679,0.0854999423027,0.00247132778168
2020/02/28/12:51:03.112686,-0.00936482101679,0.0854999423027,0.00247132778168
2020/02/28/12:51:03.146035,-0.00938721746206,0.0854374989867,0.00247441232204
2020/02/28/12:51:03.179353,-0.00938721746206,0.0854374989867,0.00247441232204
2020/02/28/12:51:03.212697,-0.00938721746206,0.0854374989867,0.00247441232204
2020/02/28/12:51:03.246092,-0.00938861444592,0.0853719711304,0.00223705172539
2020/02/28/12:51:03.279387,-0.00938861444592,0.0853719711304,0.00223705172539
2020/02/28/12:51:03.312736,-0.00938861444592,0.0853719711304,0.00223705172539
2020/02/28/12:51:03.346077,-0.00937961041927,0.08534360677,0.00225986540318
2020/02/28/12:51:03.379384,-0.00937961041927,0.08534360677,0.00225986540318
2020/02/28/12:51:03.412730,-0.00937961041927,0.08534360677,0.00225986540318
2020/02/28/12:51:03.446056,-0.00938668474555,0.085333712399,0.00235511362553
2020/02/28/12:51:03.479387,-0.00938668474555,0.085333712399,0.00235511362553
2020/02/28/12:51:03.512753,-0.00938668474555,0.085333712399,0.00235511362553
2020/02/28/12:51:03.546035,-0.00940758362412,0.0853438749909,0.00223149359226
2020/02/28/12:51:03.579380,-0.00940758362412,0.0853438749909,0.00223149359226
2020/02/28/12:51:03.612688,-0.00940758362412,0.0853438749909,0.00223149359226
2020/02/28/12:51:03.646027,-0.00944209098816,0.0853687524796,0.00238952040672
2020/02/28/12:51:03.679387,-0.00944209098816,0.0853687524796,0.00238952040672
2020/02/28/12:51:03.712703,-0.00944209098816,0.0853687524796,0.00238952040672
2020/02/28/12:51:03.746072,-0.00948446244001,0.085367590189,0.00258828699589
2020/02/28/12:51:03.779377,-0.00948446244001,0.085367590189,0.00258828699589
2020/02/28/12:51:03.812689,-0.00948446244001,0.085367590189,0.00258828699589
2020/02/28/12:51:03.846055,-0.00947463139892,0.085333801806,0.00245051085949
2020/02/28/12:51:03.879379,-0.00947463139892,0.085333801806,0.00245051085949
2020/02/28/12:51:03.912727,-0.00947463139892,0.085333801806,0.00245051085949
2020/02/28/12:51:03.946072,-0.00790219381452,0.0854761078954,-0.000705510377884
2020/02/28/12:51:03.979379,-0.00790219381452,0.0854761078954,-0.000705510377884
2020/02/28/12:51:04.012730,-0.00790219381452,0.0854761078954,-0.000705510377884
2020/02/28/12:51:04.046045,-0.00278456881642,0.0903137475252,0.00191870331764
2020/02/28/12:51:04.079379,-0.00278456881642,0.0903137475252,0.00191870331764
2020/02/28/12:51:04.136926,-0.00263610854745,0.0907896310091,0.00270347297192
2020/02/28/12:51:04.146016,-0.00263610854745,0.0907896310091,0.00270347297192
2020/02/28/12:51:04.179380,-0.00263610854745,0.0907896310091,0.00270347297192
2020/02/28/12:51:04.212729,-0.00263610854745,0.0907896310091,0.00270347297192
2020/02/28/12:51:04.246056,-0.00219206884503,0.0911484584212,0.00277331471443
2020/02/28/12:51:04.279382,-0.00219206884503,0.0911484584212,0.00277331471443
2020/02/28/12:51:04.312723,-0.00219206884503,0.0911484584212,0.00277331471443
2020/02/28/12:51:04.346023,-0.00160985812545,0.0914986953139,0.00268438458443
2020/02/28/12:51:04.379385,-0.00160985812545,0.0914986953139,0.00268438458443
2020/02/28/12:51:04.412743,-0.00160985812545,0.0914986953139,0.00268438458443
2020/02/28/12:51:04.446073,-0.00142054259777,0.0916177928448,0.00254175066948
2020/02/28/12:51:04.479415,-0.00142054259777,0.0916177928448,0.00254175066948
2020/02/28/12:51:04.512723,-0.00142054259777,0.0916177928448,0.00254175066948
2020/02/28/12:51:04.546057,-0.00149609521031,0.0917465314269,0.00283871591091
2020/02/28/12:51:04.579412,-0.00149609521031,0.0917465314269,0.00283871591091
2020/02/28/12:51:04.612753,-0.00149609521031,0.0917465314269,0.00283871591091
2020/02/28/12:51:04.646028,-0.00137759000063,0.0917136892676,0.0026683062315
2020/02/28/12:51:04.679393,-0.00137759000063,0.0917136892676,0.0026683062315
2020/02/28/12:51:04.712734,-0.00137759000063,0.0917136892676,0.0026683062315
2020/02/28/12:51:04.746116,-0.00140582770109,0.0917820185423,0.00266779959202
2020/02/28/12:51:04.779353,-0.00140582770109,0.0917820185423,0.00266779959202
2020/02/28/12:51:04.812697,-0.00140582770109,0.0917820185423,0.00266779959202
2020/02/28/12:51:04.846135,-0.00145615264773,0.0916803479195,0.00270237028599
2020/02/28/12:51:04.879354,-0.00145615264773,0.0916803479195,0.00270237028599
2020/02/28/12:51:04.912722,-0.00145615264773,0.0916803479195,0.00270237028599
2020/02/28/12:51:04.946067,-0.00136511400342,0.0916498079896,0.00261659920216
2020/02/28/12:51:04.979352,-0.00136511400342,0.0916498079896,0.00261659920216
2020/02/28/12:51:05.012758,-0.00136511400342,0.0916498079896,0.00261659920216
2020/02/28/12:51:05.046049,0.00104302167892,0.092757076025,0.00168579816818
2020/02/28/12:51:05.079398,0.00104302167892,0.092757076025,0.00168579816818
2020/02/28/12:51:05.112728,0.00104302167892,0.092757076025,0.00168579816818
2020/02/28/12:51:05.146055,-0.00146709755063,0.0916118249297,0.00313302874565
2020/02/28/12:51:05.179386,-0.00146709755063,0.0916118249297,0.00313302874565
2020/02/28/12:51:05.212751,-0.00146709755063,0.0916118249297,0.00313302874565
2020/02/28/12:51:05.246060,-0.00157705321908,0.091754861176,0.00323948264122
2020/02/28/12:51:05.279352,-0.00157705321908,0.091754861176,0.00323948264122
2020/02/28/12:51:05.312690,-0.00157705321908,0.091754861176,0.00323948264122
2020/02/28/12:51:05.346086,-0.00154352560639,0.0917150080204,0.00314839184284
2020/02/28/12:51:05.379397,-0.00154352560639,0.0917150080204,0.00314839184284
2020/02/28/12:51:05.412752,-0.00154352560639,0.0917150080204,0.00314839184284
2020/02/28/12:51:05.446051,-0.00149253755808,0.091621696949,0.00302642583847
2020/02/28/12:51:05.479391,-0.00149253755808,0.091621696949,0.00302642583847
2020/02/28/12:51:05.512724,-0.00149253755808,0.091621696949,0.00302642583847
2020/02/28/12:51:05.546072,-0.00154240056872,0.0917179957032,0.00320269167423
2020/02/28/12:51:05.579361,-0.00154240056872,0.0917179957032,0.00320269167423
2020/02/28/12:51:05.612729,-0.00154240056872,0.0917179957032,0.00320269167423
2020/02/28/12:51:05.667792,-0.00152064114809,0.0916652679443,0.00310890376568
2020/02/28/12:51:05.679384,-0.00152064114809,0.0916652679443,0.00310890376568
2020/02/28/12:51:05.712694,-0.00152064114809,0.0916652679443,0.00310890376568
2020/02/28/12:51:05.746068,-0.00158942490816,0.091802328825,0.0034007281065
2020/02/28/12:51:05.779383,-0.00158942490816,0.091802328825,0.0034007281065
2020/02/28/12:51:05.812689,-0.00158942490816,0.091802328825,0.0034007281065
2020/02/28/12:51:05.846053,-0.00149084627628,0.091590732336,0.00299288332462
2020/02/28/12:51:05.879398,-0.00149084627628,0.091590732336,0.00299288332462
2020/02/28/12:51:05.912740,-0.00149084627628,0.091590732336,0.00299288332462
2020/02/28/12:51:05.946054,-0.00147848203778,0.0916307345033,0.00297011435032
2020/02/28/12:51:05.979383,-0.00147848203778,0.0916307345033,0.00297011435032
2020/02/28/12:51:06.012684,-0.00147848203778,0.0916307345033,0.00297011435032
2020/02/28/12:51:06.046004,-0.00151648744941,0.0916647985578,0.00309161841869
2020/02/28/12:51:06.079377,-0.00151648744941,0.0916647985578,0.00309161841869
2020/02/28/12:51:06.112726,-0.00151648744941,0.0916647985578,0.00309161841869
2020/02/28/12:51:06.146017,-0.0015780441463,0.0917243808508,0.00328075885773
2020/02/28/12:51:06.179348,-0.0015780441463,0.0917243808508,0.00328075885773
2020/02/28/12:51:06.212720,-0.0015780441463,0.0917243808508,0.00328075885773
2020/02/28/12:51:06.246070,-0.00151826813817,0.0916320756078,0.00306786596775
2020/02/28/12:51:06.279356,-0.00151826813817,0.0916320756078,0.00306786596775
2020/02/28/12:51:06.312728,-0.00151826813817,0.0916320756078,0.00306786596775
2020/02/28/12:51:06.346047,-0.00154937803745,0.0917440727353,0.00317190587521
2020/02/28/12:51:06.379349,-0.00154937803745,0.0917440727353,0.00317190587521
2020/02/28/12:51:06.412696,-0.00154937803745,0.0917440727353,0.00317190587521
2020/02/28/12:51:06.446049,-0.00146771594882,0.0916219800711,0.00289666652679
2020/02/28/12:51:06.479379,-0.00146771594882,0.0916219800711,0.00289666652679
2020/02/28/12:51:06.512723,-0.00146771594882,0.0916219800711,0.00289666652679
2020/02/28/12:51:06.546046,-0.00159348547459,0.0916929095984,0.00318641960621
2020/02/28/12:51:06.579381,-0.00159348547459,0.0916929095984,0.00318641960621
2020/02/28/12:51:06.612697,-0.00159348547459,0.0916929095984,0.00318641960621
2020/02/28/12:51:06.646047,-0.00173211470246,0.0916469395161,0.00326460599899
2020/02/28/12:51:06.679348,-0.00173211470246,0.0916469395161,0.00326460599899
2020/02/28/12:51:06.712694,-0.00173211470246,0.0916469395161,0.00326460599899
2020/02/28/12:51:06.746037,-0.00179666280746,0.0916275456548,0.00300946831703
2020/02/28/12:51:06.779380,-0.00179666280746,0.0916275456548,0.00300946831703
2020/02/28/12:51:06.812716,-0.00179666280746,0.0916275456548,0.00300946831703
2020/02/28/12:51:06.846073,-0.00207838043571,0.0915997996926,0.00318211317062
2020/02/28/12:51:06.879378,-0.00207838043571,0.0915997996926,0.00318211317062
2020/02/28/12:51:06.912706,-0.00207838043571,0.0915997996926,0.00318211317062
2020/02/28/12:51:06.946130,-0.00216554105282,0.0913812890649,0.00271867215633
2020/02/28/12:51:06.979379,-0.00216554105282,0.0913812890649,0.00271867215633
2020/02/28/12:51:07.012696,-0.00216554105282,0.0913812890649,0.00271867215633
2020/02/28/12:51:07.046033,-0.00247091427445,0.0913584902883,0.00300392508507
2020/02/28/12:51:07.079378,-0.00247091427445,0.0913584902883,0.00300392508507
2020/02/28/12:51:07.112698,-0.00247091427445,0.0913584902883,0.00300392508507
2020/02/28/12:51:07.151082,-0.00271066278219,0.0915090739727,0.00329813361168
2020/02/28/12:51:07.179349,-0.00271066278219,0.0915090739727,0.00329813361168
2020/02/28/12:51:07.212691,-0.00271066278219,0.0915090739727,0.00329813361168
2020/02/28/12:51:07.246068,-0.00298507511616,0.0913980454206,0.00310672819614
2020/02/28/12:51:07.279379,-0.00298507511616,0.0913980454206,0.00310672819614
2020/02/28/12:51:07.312727,-0.00298507511616,0.0913980454206,0.00310672819614
2020/02/28/12:51:07.346057,-0.00334068015218,0.0913150757551,0.00313003361225
2020/02/28/12:51:07.379384,-0.00334068015218,0.0913150757551,0.00313003361225
2020/02/28/12:51:07.412717,-0.00334068015218,0.0913150757551,0.00313003361225
2020/02/28/12:51:07.446049,-0.00364087894559,0.0911660790443,0.002814874053
2020/02/28/12:51:07.479380,-0.00364087894559,0.0911660790443,0.002814874053
2020/02/28/12:51:07.512695,-0.00364087894559,0.0911660790443,0.002814874053
2020/02/28/12:51:07.546017,-0.00408386066556,0.0912151113153,0.00301180779934
2020/02/28/12:51:07.579379,-0.00408386066556,0.0912151113153,0.00301180779934
2020/02/28/12:51:07.612698,-0.00408386066556,0.0912151113153,0.00301180779934
2020/02/28/12:51:07.646052,-0.00431904196739,0.0911724194884,0.00289960205555
2020/02/28/12:51:07.679379,-0.00431904196739,0.0911724194884,0.00289960205555
2020/02/28/12:51:07.712720,-0.00431904196739,0.0911724194884,0.00289960205555
2020/02/28/12:51:07.746017,-0.00457144528627,0.0910789221525,0.00281529128551
2020/02/28/12:51:07.779379,-0.00457144528627,0.0910789221525,0.00281529128551
2020/02/28/12:51:07.812725,-0.00457144528627,0.0910789221525,0.00281529128551
2020/02/28/12:51:07.846065,-0.00487028434873,0.0910097062588,0.00268152356148
2020/02/28/12:51:07.879378,-0.00487028434873,0.0910097062588,0.00268152356148
2020/02/28/12:51:07.912673,-0.00487028434873,0.0910097062588,0.00268152356148
2020/02/28/12:51:07.946019,-0.00527377799153,0.0910848453641,0.0029814094305
2020/02/28/12:51:07.979349,-0.00527377799153,0.0910848453641,0.0029814094305
2020/02/28/12:51:08.012709,-0.00527377799153,0.0910848453641,0.0029814094305
2020/02/28/12:51:08.046017,-0.00554786249995,0.0911027938128,0.00304746627808
2020/02/28/12:51:08.079380,-0.00554786249995,0.0911027938128,0.00304746627808
2020/02/28/12:51:08.112701,-0.00554786249995,0.0911027938128,0.00304746627808
2020/02/28/12:51:08.146018,-0.00573087483644,0.0909990817308,0.00287958979607
2020/02/28/12:51:08.179380,-0.00573087483644,0.0909990817308,0.00287958979607
2020/02/28/12:51:08.212698,-0.00573087483644,0.0909990817308,0.00287958979607
2020/02/28/12:51:08.246030,-0.00613755732775,0.090994477272,0.00271677970886
2020/02/28/12:51:08.279349,-0.00613755732775,0.090994477272,0.00271677970886
2020/02/28/12:51:08.312687,-0.00613755732775,0.090994477272,0.00271677970886
2020/02/28/12:51:08.346026,-0.00639177858829,0.0910172089934,0.00272698700428
2020/02/28/12:51:08.379349,-0.00639177858829,0.0910172089934,0.00272698700428
2020/02/28/12:51:08.412680,-0.00639177858829,0.0910172089934,0.00272698700428
2020/02/28/12:51:08.446066,-0.00661328062415,0.0910610482097,0.00277265906334
2020/02/28/12:51:08.479350,-0.00661328062415,0.0910610482097,0.00277265906334
2020/02/28/12:51:08.512678,-0.00661328062415,0.0910610482097,0.00277265906334
2020/02/28/12:51:08.546026,-0.00671873614192,0.0909870937467,0.00268384814262
2020/02/28/12:51:08.579350,-0.00671873614192,0.0909870937467,0.00268384814262
2020/02/28/12:51:08.612686,-0.00671873614192,0.0909870937467,0.00268384814262
2020/02/28/12:51:08.646064,-0.00696716085076,0.0909383445978,0.00267073512077
2020/02/28/12:51:08.679392,-0.00696716085076,0.0909383445978,0.00267073512077
2020/02/28/12:51:08.712701,-0.00696716085076,0.0909383445978,0.00267073512077
2020/02/28/12:51:08.746093,-0.00707203522325,0.0910173282027,0.00278277695179
2020/02/28/12:51:08.779385,-0.00707203522325,0.0910173282027,0.00278277695179
2020/02/28/12:51:08.812737,-0.00707203522325,0.0910173282027,0.00278277695179
2020/02/28/12:51:08.846070,-0.00711990520358,0.0909973308444,0.00275774300098
2020/02/28/12:51:08.879375,-0.00711990520358,0.0909973308444,0.00275774300098
2020/02/28/12:51:08.912686,-0.00711990520358,0.0909973308444,0.00275774300098
2020/02/28/12:51:08.946058,-0.00714068859816,0.0909936055541,0.00270365178585
2020/02/28/12:51:08.979353,-0.00714068859816,0.0909936055541,0.00270365178585
2020/02/28/12:51:09.012711,-0.00714068859816,0.0909936055541,0.00270365178585
2020/02/28/12:51:09.045984,-0.00716794282198,0.0910420492291,0.00268054008484
2020/02/28/12:51:09.079349,-0.00716794282198,0.0910420492291,0.00268054008484
2020/02/28/12:51:09.112688,-0.00716794282198,0.0910420492291,0.00268054008484
2020/02/28/12:51:09.146050,-0.00713251903653,0.0909390747547,0.00259490311146
2020/02/28/12:51:09.179358,-0.00713251903653,0.0909390747547,0.00259490311146
2020/02/28/12:51:09.212693,-0.00713251903653,0.0909390747547,0.00259490311146
2020/02/28/12:51:09.246041,-0.00721384212375,0.0910333991051,0.00275245308876
2020/02/28/12:51:09.279351,-0.00721384212375,0.0910333991051,0.00275245308876
2020/02/28/12:51:09.312687,-0.00721384212375,0.0910333991051,0.00275245308876
2020/02/28/12:51:09.346026,-0.00744339451194,0.0909346044064,0.00274284183979
2020/02/28/12:51:09.379354,-0.00744339451194,0.0909346044064,0.00274284183979
2020/02/28/12:51:09.412692,-0.00744339451194,0.0909346044064,0.00274284183979
2020/02/28/12:51:09.446028,-0.00757286325097,0.0910286158323,0.00277122855186
2020/02/28/12:51:09.479351,-0.00757286325097,0.0910286158323,0.00277122855186
2020/02/28/12:51:09.512692,-0.00757286325097,0.0910286158323,0.00277122855186
2020/02/28/12:51:09.546030,-0.00789381191134,0.0909699872136,0.00287055969238
2020/02/28/12:51:09.579355,-0.00789381191134,0.0909699872136,0.00287055969238
2020/02/28/12:51:09.612705,-0.00789381191134,0.0909699872136,0.00287055969238
2020/02/28/12:51:09.646091,-0.00874247029424,0.0910995602608,0.0027646869421
2020/02/28/12:51:09.679395,-0.00874247029424,0.0910995602608,0.0027646869421
2020/02/28/12:51:09.712755,-0.00874247029424,0.0910995602608,0.0027646869421
2020/02/28/12:51:09.746060,-0.00912094861269,0.091045640409,0.00288797914982
2020/02/28/12:51:09.779397,-0.00912094861269,0.091045640409,0.00288797914982
2020/02/28/12:51:09.812686,-0.00912094861269,0.091045640409,0.00288797914982
2020/02/28/12:51:09.846121,-0.00940831750631,0.091070972383,0.00308899581432
2020/02/28/12:51:09.879389,-0.00940831750631,0.091070972383,0.00308899581432
2020/02/28/12:51:09.912702,-0.00940831750631,0.091070972383,0.00308899581432
2020/02/28/12:51:09.946065,-0.00966684147716,0.0910320430994,0.00320386886597
2020/02/28/12:51:09.979389,-0.00966684147716,0.0910320430994,0.00320386886597
2020/02/28/12:51:10.012747,-0.00966684147716,0.0910320430994,0.00320386886597
2020/02/28/12:51:10.046046,-0.00975929573178,0.0909455120564,0.00288791954517
2020/02/28/12:51:10.079351,-0.00975929573178,0.0909455120564,0.00288791954517
2020/02/28/12:51:10.112690,-0.00975929573178,0.0909455120564,0.00288791954517
2020/02/28/12:51:10.146019,-0.00996528193355,0.0909399911761,0.0030178129673
2020/02/28/12:51:10.179351,-0.00996528193355,0.0909399911761,0.0030178129673
2020/02/28/12:51:10.212725,-0.00996528193355,0.0909399911761,0.0030178129673
2020/02/28/12:51:10.246093,-0.010161485523,0.0910003632307,0.00308661162853
2020/02/28/12:51:10.279383,-0.010161485523,0.0910003632307,0.00308661162853
2020/02/28/12:51:10.312722,-0.010161485523,0.0910003632307,0.00308661162853
2020/02/28/12:51:10.346063,-0.0102617740631,0.090927734971,0.0029049962759
2020/02/28/12:51:10.379378,-0.0102617740631,0.090927734971,0.0029049962759
2020/02/28/12:51:10.412728,-0.0102617740631,0.090927734971,0.0029049962759
2020/02/28/12:51:10.446036,-0.0104579180479,0.0910297185183,0.00315479934216
2020/02/28/12:51:10.479349,-0.0104579180479,0.0910297185183,0.00315479934216
2020/02/28/12:51:10.512740,-0.0104579180479,0.0910297185183,0.00315479934216
2020/02/28/12:51:10.546141,-0.0105271562934,0.0909367501736,0.00299121439457
2020/02/28/12:51:10.579393,-0.0105271562934,0.0909367501736,0.00299121439457
2020/02/28/12:51:10.612697,-0.0105271562934,0.0909367501736,0.00299121439457
2020/02/28/12:51:10.646051,-0.00524010881782,0.0917621254921,0.0028570741415
2020/02/28/12:51:10.679415,-0.00524010881782,0.0917621254921,0.0028570741415
2020/02/28/12:51:10.712712,-0.00524010881782,0.0917621254921,0.0028570741415
2020/02/28/12:51:10.746065,-0.00451184809208,0.0915412679315,0.00261066854
2020/02/28/12:51:10.779390,-0.00451184809208,0.0915412679315,0.00261066854
2020/02/28/12:51:10.812751,-0.00451184809208,0.0915412679315,0.00261066854
